"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","localhost.localdomain",,,,"User:","root"
"Cmdline:","dstat -cmnr --socket --output normal_sys_stat.csv",,,,"Date:","31 Oct 2014 05:31:08 CST"

"total cpu usage",,,,,,"memory usage",,,,"net/total",,"io/total",,"sockets",,,,
2.764,0.754,95.980,0.503,0.0,0.0,532254720.0,322224128.0,703676416.0,2193551360.0,1240.0,0.0,0.0,3.0,777.0,10.0,7.0,0.0,0.0
3.258,0.752,95.990,0.0,0.0,0.0,532254720.0,322224128.0,703676416.0,2193551360.0,936.0,0.0,0.0,0.0,777.0,10.0,7.0,0.0,0.0
3.491,1.247,95.262,0.0,0.0,0.0,532238336.0,322224128.0,703676416.0,2193567744.0,2291.0,0.0,0.0,0.0,777.0,10.0,7.0,0.0,0.0
3.750,1.250,95.0,0.0,0.0,0.0,532365312.0,322224128.0,703676416.0,2193440768.0,1513.0,152.0,0.0,0.0,777.0,10.0,7.0,0.0,0.0
4.489,1.247,93.267,0.998,0.0,0.0,532602880.0,322232320.0,703684608.0,2193186816.0,1236.0,0.0,0.0,2.0,777.0,10.0,7.0,0.0,0.0
3.015,1.256,94.975,0.754,0.0,0.0,532602880.0,322240512.0,703676416.0,2193186816.0,1503.0,0.0,0.0,3.0,777.0,10.0,7.0,0.0,0.0
3.741,0.998,95.262,0.0,0.0,0.0,532602880.0,322240512.0,703676416.0,2193186816.0,1144.0,0.0,0.0,0.0,777.0,10.0,7.0,0.0,0.0
2.750,1.0,96.250,0.0,0.0,0.0,532602880.0,322240512.0,703676416.0,2193186816.0,2114.0,0.0,0.0,1.0,777.0,10.0,7.0,0.0,0.0
2.506,0.752,96.742,0.0,0.0,0.0,532598784.0,322240512.0,703680512.0,2193186816.0,2142.0,42.0,0.0,0.0,777.0,10.0,7.0,0.0,0.0
2.750,1.0,96.250,0.0,0.0,0.0,532721664.0,322240512.0,703684608.0,2193059840.0,992.0,0.0,0.0,0.0,777.0,10.0,7.0,0.0,0.0
2.757,1.003,95.489,0.752,0.0,0.0,532721664.0,322248704.0,703684608.0,2193051648.0,1236.0,0.0,0.0,3.0,777.0,10.0,7.0,0.0,0.0
2.750,1.500,95.0,0.750,0.0,0.0,532713472.0,322256896.0,703684608.0,2193051648.0,1926.0,0.0,0.0,3.0,777.0,10.0,7.0,0.0,0.0
2.757,1.253,95.990,0.0,0.0,0.0,532713472.0,322256896.0,703684608.0,2193051648.0,1112.0,0.0,0.0,1.0,777.0,10.0,7.0,0.0,0.0
3.0,1.0,95.750,0.0,0.0,0.250,532840448.0,322256896.0,703684608.0,2192924672.0,1352.0,0.0,0.0,0.0,777.0,10.0,7.0,0.0,0.0
3.242,1.247,95.511,0.0,0.0,0.0,532848640.0,322256896.0,703684608.0,2192916480.0,1834.0,0.0,0.0,0.0,777.0,10.0,7.0,0.0,0.0
3.008,1.003,95.990,0.0,0.0,0.0,532848640.0,322256896.0,703684608.0,2192916480.0,1077.0,0.0,0.0,0.0,777.0,10.0,7.0,0.0,0.0
3.258,0.752,93.985,2.005,0.0,0.0,532934656.0,322273280.0,703709184.0,2192789504.0,1267.0,0.0,0.0,7.0,777.0,10.0,7.0,0.0,0.0
3.0,1.250,95.750,0.0,0.0,0.0,532959232.0,322273280.0,703684608.0,2192789504.0,2564.0,0.0,0.0,0.0,777.0,10.0,7.0,0.0,0.0
3.242,0.998,95.761,0.0,0.0,0.0,532967424.0,322273280.0,703684608.0,2192781312.0,1296.0,0.0,0.0,0.0,777.0,10.0,7.0,0.0,0.0
4.523,1.508,93.970,0.0,0.0,0.0,534990848.0,322273280.0,703692800.0,2190749696.0,1147.0,0.0,0.0,0.0,777.0,10.0,7.0,0.0,0.0
2.750,1.250,96.0,0.0,0.0,0.0,535117824.0,322273280.0,703692800.0,2190622720.0,1807.0,0.0,0.0,0.0,777.0,10.0,7.0,0.0,0.0
3.242,0.998,94.763,0.998,0.0,0.0,535126016.0,322281472.0,703676416.0,2190622720.0,1484.0,0.0,0.0,4.0,777.0,10.0,7.0,0.0,0.0
2.764,0.754,95.980,0.503,0.0,0.0,535105536.0,322289664.0,703688704.0,2190622720.0,1172.0,0.0,0.0,4.0,777.0,10.0,7.0,0.0,0.0
2.757,1.003,96.241,0.0,0.0,0.0,535105536.0,322289664.0,703688704.0,2190622720.0,2523.0,0.0,0.0,0.0,777.0,10.0,7.0,0.0,0.0
