"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","localhost.localdomain",,,,"User:","root"
"Cmdline:","dstat -cmnr --socket --output r_err_topic_sys_stat.csv",,,,"Date:","31 Oct 2014 05:02:54 CST"

"total cpu usage",,,,,,"memory usage",,,,"net/total",,"io/total",,"sockets",,,,
5.013,2.005,92.982,0.0,0.0,0.0,536576000.0,318275584.0,708141056.0,2188713984.0,5984.0,2766.0,0.0,0.0,789.0,21.0,7.0,0.0,0.0
9.524,1.754,87.719,1.003,0.0,0.0,536580096.0,318291968.0,708120576.0,2188713984.0,5564.0,2482.0,0.0,8.0,789.0,21.0,7.0,0.0,0.0
7.731,2.244,86.534,3.491,0.0,0.0,536473600.0,318300160.0,708345856.0,2188587008.0,4624.0,1860.0,0.0,5.0,789.0,21.0,7.0,0.0,0.0
5.528,1.759,92.714,0.0,0.0,0.0,536596480.0,318300160.0,708349952.0,2188460032.0,4723.0,1980.0,0.0,0.0,789.0,21.0,7.0,0.0,0.0
5.736,1.746,92.519,0.0,0.0,0.0,536944640.0,318300160.0,708128768.0,2188333056.0,4638.0,2070.0,0.0,0.0,789.0,21.0,7.0,0.0,0.0
5.514,1.504,92.982,0.0,0.0,0.0,536924160.0,318300160.0,708149248.0,2188333056.0,4532.0,2206.0,0.0,0.0,789.0,21.0,7.0,0.0,0.0
9.824,1.511,87.909,0.756,0.0,0.0,536809472.0,318308352.0,708128768.0,2188460032.0,5230.0,2190.0,0.0,7.0,789.0,21.0,7.0,0.0,0.0
5.779,2.010,91.709,0.503,0.0,0.0,536809472.0,318316544.0,708374528.0,2188206080.0,5918.0,2696.0,0.0,4.0,788.0,20.0,7.0,0.0,0.0
7.250,2.0,89.750,1.0,0.0,0.0,536711168.0,318324736.0,708464640.0,2188206080.0,5186.0,2406.0,0.0,3.0,790.0,21.0,8.0,0.0,0.0
5.276,1.256,93.467,0.0,0.0,0.0,536584192.0,318324736.0,708464640.0,2188333056.0,5654.0,2664.0,0.0,0.0,790.0,21.0,8.0,0.0,0.0
4.774,1.759,93.467,0.0,0.0,0.0,537022464.0,318324736.0,708009984.0,2188349440.0,5162.0,2112.0,0.0,0.0,790.0,21.0,8.0,0.0,0.0
9.045,1.759,88.945,0.251,0.0,0.0,537145344.0,318337024.0,708001792.0,2188222464.0,6320.0,2586.0,0.0,3.0,790.0,21.0,8.0,0.0,0.0
4.523,1.759,93.467,0.251,0.0,0.0,537001984.0,318337024.0,708018176.0,2188349440.0,4700.0,1992.0,0.0,2.0,790.0,21.0,8.0,0.0,0.0
7.500,1.750,89.750,1.0,0.0,0.0,537174016.0,318345216.0,708218880.0,2187968512.0,5347.0,2439.0,0.0,3.0,790.0,21.0,8.0,0.0,0.0
5.013,2.005,92.982,0.0,0.0,0.0,537186304.0,318345216.0,708206592.0,2187968512.0,5670.0,2508.0,0.0,0.0,790.0,21.0,8.0,0.0,0.0
5.013,1.504,93.484,0.0,0.0,0.0,537407488.0,318345216.0,707985408.0,2187968512.0,6539.0,2448.0,0.0,0.0,790.0,21.0,8.0,0.0,0.0
9.068,1.511,89.169,0.252,0.0,0.0,537522176.0,318353408.0,707989504.0,2187841536.0,6540.0,2508.0,0.0,3.0,790.0,21.0,8.0,0.0,0.0
5.736,1.995,91.771,0.499,0.0,0.0,537432064.0,318353408.0,708222976.0,2187698176.0,6722.0,2696.0,0.0,1.0,789.0,20.0,8.0,0.0,0.0
5.038,1.763,93.199,0.0,0.0,0.0,537395200.0,318353408.0,708276224.0,2187681792.0,6533.0,2954.0,0.0,0.0,789.0,21.0,7.0,0.0,0.0
7.268,1.754,89.223,1.754,0.0,0.0,537534464.0,318361600.0,708272128.0,2187538432.0,4674.0,1992.0,0.0,2.0,789.0,21.0,7.0,0.0,0.0
5.263,1.754,92.982,0.0,0.0,0.0,537403392.0,318361600.0,708022272.0,2187919360.0,5030.0,2244.0,0.0,0.0,789.0,21.0,7.0,0.0,0.0
10.224,2.244,87.531,0.0,0.0,0.0,537669632.0,318361600.0,708009984.0,2187665408.0,4634.0,2070.0,0.0,0.0,789.0,21.0,7.0,0.0,0.0
5.514,1.754,92.231,0.501,0.0,0.0,537657344.0,318369792.0,708014080.0,2187665408.0,5250.0,2322.0,0.0,3.0,789.0,21.0,7.0,0.0,0.0
5.038,2.015,92.947,0.0,0.0,0.0,537784320.0,318369792.0,708014080.0,2187538432.0,5256.0,2454.0,0.0,0.0,789.0,21.0,7.0,0.0,0.0
8.500,2.0,89.500,0.0,0.0,0.0,537780224.0,318369792.0,708018176.0,2187538432.0,4461.0,1860.0,0.0,0.0,789.0,21.0,7.0,0.0,0.0
5.514,2.005,91.980,0.501,0.0,0.0,537874432.0,318377984.0,708169728.0,2187284480.0,5562.0,2454.0,0.0,3.0,789.0,21.0,7.0,0.0,0.0
9.500,2.0,88.500,0.0,0.0,0.0,537833472.0,318377984.0,708210688.0,2187284480.0,5260.0,2148.0,0.0,0.0,789.0,21.0,7.0,0.0,0.0
5.276,1.759,92.211,0.754,0.0,0.0,537849856.0,318386176.0,708186112.0,2187284480.0,7707.0,3492.0,0.0,6.0,789.0,21.0,7.0,0.0,0.0
4.750,1.500,93.750,0.0,0.0,0.0,537612288.0,318386176.0,708296704.0,2187411456.0,5645.0,2532.0,0.0,0.0,789.0,21.0,7.0,0.0,0.0
5.764,1.504,92.732,0.0,0.0,0.0,538546176.0,318386176.0,706727936.0,2188046336.0,5656.0,2668.0,0.0,0.0,789.0,21.0,7.0,0.0,0.0
6.266,1.754,91.980,0.0,0.0,0.0,538488832.0,318386176.0,706785280.0,2188046336.0,5336.0,2424.0,0.0,0.0,789.0,21.0,7.0,0.0,0.0
8.564,1.511,89.673,0.252,0.0,0.0,538554368.0,318394368.0,706711552.0,2188046336.0,4880.0,2202.0,0.0,3.0,789.0,21.0,7.0,0.0,0.0
5.013,1.253,92.982,0.752,0.0,0.0,538079232.0,318402560.0,708067328.0,2187157504.0,6264.0,2688.0,0.0,3.0,789.0,21.0,7.0,0.0,0.0
5.750,1.500,92.750,0.0,0.0,0.0,538140672.0,318402560.0,708005888.0,2187157504.0,5976.0,2502.0,0.0,0.0,789.0,21.0,7.0,0.0,0.0
5.528,1.508,92.965,0.0,0.0,0.0,538730496.0,318402560.0,706654208.0,2187919360.0,5764.0,2376.0,0.0,0.0,789.0,21.0,7.0,0.0,0.0
7.538,1.759,90.704,0.0,0.0,0.0,537870336.0,318402560.0,708276224.0,2187157504.0,4558.0,1926.0,0.0,0.0,789.0,21.0,7.0,0.0,0.0
9.476,1.995,88.529,0.0,0.0,0.0,538050560.0,318402560.0,708222976.0,2187030528.0,6074.0,2700.0,0.0,0.0,789.0,21.0,7.0,0.0,0.0
5.528,1.508,91.457,1.508,0.0,0.0,538030080.0,318418944.0,708227072.0,2187030528.0,7104.0,3104.0,0.0,7.0,788.0,20.0,7.0,0.0,0.0
5.764,1.504,92.732,0.0,0.0,0.0,537997312.0,318418944.0,708259840.0,2187030528.0,6411.0,2568.0,0.0,0.0,789.0,21.0,7.0,0.0,0.0
5.514,1.504,92.982,0.0,0.0,0.0,538017792.0,318418944.0,708239360.0,2187030528.0,5692.0,2424.0,0.0,0.0,789.0,21.0,7.0,0.0,0.0
4.762,1.504,93.734,0.0,0.0,0.0,538664960.0,318418944.0,706830336.0,2187792384.0,5644.0,2190.0,0.0,0.0,789.0,21.0,7.0,0.0,0.0
10.327,1.259,88.413,0.0,0.0,0.0,538804224.0,318418944.0,706691072.0,2187792384.0,5768.0,2514.0,0.0,0.0,789.0,21.0,7.0,0.0,0.0
5.473,1.741,90.796,1.990,0.0,0.0,538787840.0,318435328.0,706691072.0,2187792384.0,5386.0,2268.0,0.0,8.0,789.0,21.0,7.0,0.0,0.0
4.293,1.263,94.444,0.0,0.0,0.0,538783744.0,318435328.0,706695168.0,2187792384.0,4870.0,1884.0,0.0,0.0,789.0,21.0,7.0,0.0,0.0
4.738,1.496,93.766,0.0,0.0,0.0,538906624.0,318435328.0,706699264.0,2187665408.0,5226.0,2190.0,0.0,0.0,789.0,21.0,7.0,0.0,0.0
4.010,1.754,94.236,0.0,0.0,0.0,538902528.0,318435328.0,706703360.0,2187665408.0,5274.0,2346.0,0.0,0.0,789.0,21.0,7.0,0.0,0.0
10.500,2.0,87.500,0.0,0.0,0.0,538087424.0,318435328.0,708280320.0,2186903552.0,5198.0,2124.0,0.0,0.0,789.0,21.0,7.0,0.0,0.0
5.750,1.250,92.250,0.750,0.0,0.0,538132480.0,318443520.0,708227072.0,2186903552.0,9165.0,3808.0,0.0,4.0,789.0,21.0,7.0,0.0,0.0
5.500,1.750,92.0,0.500,0.0,0.250,538054656.0,318451712.0,708296704.0,2186903552.0,6678.0,2394.0,0.0,2.0,789.0,21.0,7.0,0.0,0.0
5.528,1.256,93.216,0.0,0.0,0.0,538226688.0,318451712.0,706727936.0,2188300288.0,6744.0,3138.0,0.0,0.0,789.0,21.0,7.0,0.0,0.0
5.514,1.504,92.982,0.0,0.0,0.0,538353664.0,318451712.0,706727936.0,2188173312.0,5654.0,2586.0,0.0,0.0,789.0,21.0,7.0,0.0,0.0
9.774,1.754,88.471,0.0,0.0,0.0,538374144.0,318451712.0,706707456.0,2188173312.0,5546.0,2454.0,0.0,0.0,789.0,21.0,7.0,0.0,0.0
7.018,1.504,90.977,0.501,0.0,0.0,538267648.0,318459904.0,706678784.0,2188300288.0,5802.0,2598.0,0.0,6.0,789.0,21.0,7.0,0.0,0.0
5.276,1.508,93.216,0.0,0.0,0.0,537792512.0,318459904.0,708042752.0,2187411456.0,5926.0,2832.0,0.0,0.0,789.0,21.0,7.0,0.0,0.0
5.0,1.750,92.250,1.0,0.0,0.0,537956352.0,318468096.0,707997696.0,2187284480.0,7970.0,3096.0,0.0,2.0,789.0,21.0,7.0,0.0,0.0
5.025,1.508,93.467,0.0,0.0,0.0,538791936.0,318468096.0,706654208.0,2187792384.0,18645.0,3745.0,0.0,0.0,789.0,21.0,7.0,0.0,0.0
8.271,1.754,89.975,0.0,0.0,0.0,538750976.0,318468096.0,706695168.0,2187792384.0,11596.0,2730.0,0.0,0.0,789.0,21.0,7.0,0.0,0.0
7.557,2.267,89.673,0.504,0.0,0.0,538644480.0,318476288.0,708268032.0,2186317824.0,10452.0,3194.0,0.0,10.0,788.0,20.0,7.0,0.0,0.0
5.514,2.005,92.481,0.0,0.0,0.0,538750976.0,318476288.0,708288512.0,2186190848.0,6937.0,3100.0,0.0,0.0,789.0,21.0,7.0,0.0,0.0
5.779,1.508,92.714,0.0,0.0,0.0,538619904.0,318476288.0,708292608.0,2186317824.0,5988.0,2364.0,0.0,0.0,789.0,21.0,7.0,0.0,0.0
4.261,1.754,93.233,0.752,0.0,0.0,538615808.0,318484480.0,708034560.0,2186571776.0,5604.0,2322.0,0.0,2.0,789.0,21.0,7.0,0.0,0.0
9.296,2.010,88.693,0.0,0.0,0.0,538705920.0,318484480.0,706674688.0,2187841536.0,6020.0,2800.0,0.0,0.0,789.0,21.0,7.0,0.0,0.0
6.767,1.504,90.977,0.752,0.0,0.0,538836992.0,318492672.0,708059136.0,2186317824.0,5836.0,2746.0,0.0,10.0,789.0,21.0,7.0,0.0,0.0
7.769,2.005,90.226,0.0,0.0,0.0,538886144.0,318492672.0,708009984.0,2186317824.0,6012.0,2742.0,0.0,0.0,789.0,21.0,7.0,0.0,0.0
5.750,1.500,92.750,0.0,0.0,0.0,538914816.0,318492672.0,708014080.0,2186285056.0,5936.0,2668.0,0.0,0.0,789.0,21.0,7.0,0.0,0.0
4.271,1.256,94.472,0.0,0.0,0.0,539041792.0,318492672.0,708014080.0,2186158080.0,5848.0,2412.0,0.0,0.0,789.0,21.0,7.0,0.0,0.0
9.227,2.244,87.781,0.748,0.0,0.0,539115520.0,318500864.0,706662400.0,2187427840.0,6466.0,2928.0,0.0,2.0,789.0,21.0,7.0,0.0,0.0
5.542,1.511,92.191,0.756,0.0,0.0,539017216.0,318509056.0,708276224.0,2185904128.0,7502.0,3158.0,0.0,6.0,788.0,20.0,7.0,0.0,0.0
9.023,2.506,87.469,1.003,0.0,0.0,538894336.0,318517248.0,710549504.0,2183745536.0,7185.0,3550.0,0.0,2.0,789.0,21.0,7.0,0.0,0.0
7.018,2.757,90.226,0.0,0.0,0.0,538845184.0,318517248.0,710598656.0,2183745536.0,5906.0,2742.0,0.0,0.0,789.0,21.0,7.0,0.0,0.0
7.481,3.990,88.529,0.0,0.0,0.0,539566080.0,318517248.0,708354048.0,2185269248.0,6578.0,3072.0,0.0,0.0,789.0,21.0,7.0,0.0,0.0
10.831,5.542,83.627,0.0,0.0,0.0,539070464.0,318517248.0,709484544.0,2184634368.0,7590.0,3426.0,0.0,0.0,789.0,21.0,7.0,0.0,0.0
8.291,4.774,85.427,1.508,0.0,0.0,538931200.0,318533632.0,709607424.0,2184634368.0,6832.0,3030.0,0.0,11.0,789.0,21.0,7.0,0.0,0.0
10.526,3.759,85.714,0.0,0.0,0.0,536563712.0,318533632.0,708038656.0,2188570624.0,7946.0,3624.0,0.0,0.0,789.0,21.0,7.0,0.0,0.0
9.774,5.263,84.962,0.0,0.0,0.0,536322048.0,318533632.0,708026368.0,2188824576.0,6440.0,2772.0,0.0,0.0,789.0,21.0,7.0,0.0,0.0
6.500,4.0,89.250,0.0,0.0,0.250,536850432.0,318533632.0,708005888.0,2188316672.0,6996.0,3246.0,0.0,0.0,789.0,21.0,7.0,0.0,0.0
10.050,4.523,85.427,0.0,0.0,0.0,536268800.0,318533632.0,709586944.0,2187317248.0,6756.0,3196.0,0.0,0.0,789.0,21.0,7.0,0.0,0.0
6.549,1.511,91.436,0.504,0.0,0.0,534269952.0,318541824.0,709799936.0,2189094912.0,9251.0,4436.0,0.0,6.0,789.0,21.0,7.0,0.0,0.0
6.281,2.764,90.201,0.754,0.0,0.0,533454848.0,318550016.0,708321280.0,2191380480.0,7430.0,3530.0,0.0,2.0,790.0,21.0,8.0,0.0,0.0
10.526,5.013,84.461,0.0,0.0,0.0,534302720.0,318550016.0,708108288.0,2190745600.0,7386.0,3300.0,0.0,0.0,790.0,21.0,8.0,0.0,0.0
6.784,3.015,90.201,0.0,0.0,0.0,534237184.0,318550016.0,708173824.0,2190745600.0,6850.0,3294.0,0.0,0.0,790.0,21.0,8.0,0.0,0.0
10.579,4.030,85.390,0.0,0.0,0.0,534568960.0,318550016.0,706826240.0,2191761408.0,6650.0,3096.0,0.0,0.0,790.0,21.0,8.0,0.0,0.0
7.519,4.511,87.218,0.752,0.0,0.0,534781952.0,318558208.0,706715648.0,2191650816.0,8843.0,3546.0,0.0,7.0,790.0,21.0,8.0,0.0,0.0
7.286,4.271,88.442,0.0,0.0,0.0,534519808.0,318558208.0,706723840.0,2191904768.0,8472.0,3902.0,0.0,0.0,790.0,21.0,8.0,0.0,0.0
7.250,3.500,88.500,0.750,0.0,0.0,534503424.0,318566400.0,706732032.0,2191904768.0,7242.0,3612.0,0.0,2.0,790.0,21.0,8.0,0.0,0.0
8.312,1.763,89.924,0.0,0.0,0.0,536047616.0,318566400.0,706711552.0,2190381056.0,5912.0,2874.0,0.0,0.0,790.0,21.0,8.0,0.0,0.0
11.529,1.754,86.717,0.0,0.0,0.0,536350720.0,318566400.0,705138688.0,2191650816.0,7296.0,3270.0,0.0,0.0,790.0,21.0,8.0,0.0,0.0
6.750,1.500,91.0,0.750,0.0,0.0,535597056.0,318574592.0,706772992.0,2190761984.0,18123.0,5133.0,0.0,7.0,789.0,21.0,8.0,0.0,0.0
7.519,4.261,88.221,0.0,0.0,0.0,534908928.0,318574592.0,708349952.0,2189873152.0,6241.0,2997.0,0.0,0.0,788.0,20.0,8.0,0.0,0.0
9.524,6.266,84.211,0.0,0.0,0.0,534908928.0,318574592.0,708349952.0,2189873152.0,5932.0,2742.0,0.0,0.0,788.0,20.0,8.0,0.0,0.0
11.616,8.838,79.040,0.505,0.0,0.0,535330816.0,318582784.0,708222976.0,2189570048.0,5748.0,2520.0,0.0,2.0,788.0,20.0,8.0,0.0,0.0
9.774,1.253,88.722,0.0,0.0,0.251,535461888.0,318582784.0,708218880.0,2189443072.0,7032.0,2940.0,0.0,0.0,788.0,20.0,8.0,0.0,0.0
6.297,1.511,90.176,2.015,0.0,0.0,535158784.0,318590976.0,706863104.0,2191093760.0,6218.0,2874.0,0.0,9.0,788.0,20.0,8.0,0.0,0.0
7.035,2.010,90.955,0.0,0.0,0.0,535281664.0,318590976.0,706740224.0,2191093760.0,6488.0,2910.0,0.0,0.0,787.0,20.0,7.0,0.0,0.0
5.514,1.253,92.481,0.752,0.0,0.0,535547904.0,318603264.0,706715648.0,2190839808.0,6328.0,3006.0,0.0,2.0,787.0,20.0,7.0,0.0,0.0
5.263,1.504,93.233,0.0,0.0,0.0,535539712.0,318603264.0,706723840.0,2190839808.0,7026.0,3006.0,0.0,0.0,787.0,20.0,7.0,0.0,0.0
11.194,2.239,85.572,0.746,0.0,0.249,535674880.0,318611456.0,706707456.0,2190712832.0,6728.0,3042.0,0.0,2.0,787.0,20.0,7.0,0.0,0.0
6.281,2.010,90.201,1.508,0.0,0.0,535621632.0,318619648.0,708276224.0,2189189120.0,8870.0,4216.0,0.0,6.0,787.0,20.0,7.0,0.0,0.0
6.281,1.256,92.462,0.0,0.0,0.0,535859200.0,318619648.0,708292608.0,2188935168.0,6552.0,3048.0,0.0,0.0,787.0,20.0,7.0,0.0,0.0
5.013,2.005,92.982,0.0,0.0,0.0,535932928.0,318619648.0,706949120.0,2190204928.0,6598.0,3060.0,0.0,0.0,787.0,20.0,7.0,0.0,0.0
4.762,1.504,93.734,0.0,0.0,0.0,536182784.0,318619648.0,706826240.0,2190077952.0,7910.0,3768.0,0.0,0.0,787.0,20.0,7.0,0.0,0.0
10.526,2.256,87.218,0.0,0.0,0.0,536072192.0,318619648.0,708079616.0,2188935168.0,6910.0,3084.0,0.0,0.0,787.0,20.0,7.0,0.0,0.0
6.030,1.508,90.452,2.010,0.0,0.0,535957504.0,318636032.0,708177920.0,2188935168.0,6748.0,3096.0,0.0,26.0,787.0,20.0,7.0,0.0,0.0
4.523,1.508,93.970,0.0,0.0,0.0,536276992.0,318636032.0,706842624.0,2189950976.0,6552.0,3006.0,0.0,0.0,787.0,20.0,7.0,0.0,0.0
4.511,1.754,93.734,0.0,0.0,0.0,536403968.0,318636032.0,706715648.0,2189950976.0,6428.0,2916.0,0.0,0.0,787.0,20.0,7.0,0.0,0.0
6.0,1.750,92.250,0.0,0.0,0.0,536399872.0,318636032.0,706719744.0,2189950976.0,7484.0,3558.0,0.0,0.0,787.0,20.0,7.0,0.0,0.0
9.0,2.250,88.750,0.0,0.0,0.0,536391680.0,318636032.0,706727936.0,2189950976.0,6824.0,3228.0,0.0,0.0,787.0,20.0,7.0,0.0,0.0
6.297,2.015,91.184,0.504,0.0,0.0,535797760.0,318644224.0,708075520.0,2189189120.0,8034.0,3636.0,0.0,6.0,786.0,19.0,7.0,0.0,0.0
6.0,1.750,91.750,0.500,0.0,0.0,535715840.0,318652416.0,708259840.0,2189078528.0,6803.0,3150.0,0.0,3.0,787.0,20.0,7.0,0.0,0.0
6.533,1.759,91.709,0.0,0.0,0.0,535785472.0,318652416.0,708317184.0,2188951552.0,7334.0,3510.0,0.0,0.0,787.0,20.0,7.0,0.0,0.0
5.250,2.0,92.750,0.0,0.0,0.0,536162304.0,318652416.0,708067328.0,2188824576.0,7306.0,3258.0,0.0,0.0,787.0,20.0,7.0,0.0,0.0
10.0,2.250,87.750,0.0,0.0,0.0,536170496.0,318652416.0,708059136.0,2188824576.0,7680.0,3588.0,0.0,0.0,787.0,20.0,7.0,0.0,0.0
8.543,1.759,88.693,1.005,0.0,0.0,535818240.0,318660608.0,708276224.0,2188951552.0,7304.0,3258.0,0.0,7.0,787.0,20.0,7.0,0.0,0.0
6.767,1.754,91.479,0.0,0.0,0.0,536035328.0,318660608.0,708186112.0,2188824576.0,6802.0,3048.0,0.0,0.0,787.0,20.0,7.0,0.0,0.0
6.015,2.005,91.479,0.501,0.0,0.0,536150016.0,318668800.0,708190208.0,2188697600.0,9312.0,3612.0,0.0,2.0,787.0,20.0,7.0,0.0,0.0
6.250,1.750,92.0,0.0,0.0,0.0,536313856.0,318668800.0,708026368.0,2188697600.0,19165.0,3919.0,0.0,0.0,787.0,20.0,7.0,0.0,0.0
10.327,2.015,87.657,0.0,0.0,0.0,536182784.0,318668800.0,708030464.0,2188824576.0,13452.0,3678.0,0.0,0.0,787.0,20.0,7.0,0.0,0.0
7.268,2.005,89.724,1.003,0.0,0.0,536211456.0,318676992.0,708247552.0,2188570624.0,12618.0,4118.0,0.0,7.0,786.0,19.0,7.0,0.0,0.0
8.500,2.0,89.500,0.0,0.0,0.0,536297472.0,318676992.0,708304896.0,2188427264.0,7687.0,3646.0,0.0,0.0,787.0,20.0,7.0,0.0,0.0
6.516,1.754,91.729,0.0,0.0,0.0,536289280.0,318676992.0,708313088.0,2188427264.0,7618.0,3576.0,0.0,0.0,787.0,20.0,7.0,0.0,0.0
6.015,1.504,91.479,0.752,0.0,0.251,536547328.0,318685184.0,708046848.0,2188427264.0,8374.0,3654.0,0.0,2.0,787.0,20.0,7.0,0.0,0.0
10.327,1.763,87.909,0.0,0.0,0.0,536031232.0,318685184.0,708055040.0,2188935168.0,7884.0,3336.0,0.0,0.0,787.0,20.0,7.0,0.0,0.0
7.232,1.995,89.776,0.998,0.0,0.0,536170496.0,318693376.0,708050944.0,2188791808.0,8796.0,3996.0,0.0,22.0,787.0,20.0,7.0,0.0,0.0
8.543,2.010,89.196,0.0,0.0,0.251,536186880.0,318693376.0,708034560.0,2188791808.0,8132.0,3816.0,0.0,0.0,787.0,20.0,7.0,0.0,0.0
7.557,1.763,90.680,0.0,0.0,0.0,536125440.0,318693376.0,708222976.0,2188664832.0,8216.0,3900.0,0.0,0.0,787.0,20.0,7.0,0.0,0.0
6.234,2.244,91.272,0.0,0.0,0.249,536342528.0,318693376.0,708005888.0,2188664832.0,8470.0,4008.0,0.0,0.0,787.0,20.0,7.0,0.0,0.0
11.809,1.759,85.930,0.503,0.0,0.0,536289280.0,318701568.0,708050944.0,2188664832.0,7744.0,3588.0,0.0,2.0,787.0,20.0,7.0,0.0,0.0
6.533,2.261,89.698,1.508,0.0,0.0,536059904.0,318717952.0,708263936.0,2188664832.0,9586.0,4502.0,0.0,13.0,786.0,19.0,7.0,0.0,0.0
7.250,2.0,90.500,0.0,0.0,0.250,536117248.0,318717952.0,708333568.0,2188537856.0,7859.0,3954.0,0.0,0.0,787.0,20.0,7.0,0.0,0.0
9.023,2.005,88.972,0.0,0.0,0.0,536096768.0,318717952.0,708337664.0,2188554240.0,8172.0,4062.0,0.0,0.0,787.0,20.0,7.0,0.0,0.0
6.750,1.750,91.500,0.0,0.0,0.0,537071616.0,318717952.0,706727936.0,2189189120.0,7132.0,3300.0,0.0,0.0,787.0,20.0,7.0,0.0,0.0
11.250,2.250,86.500,0.0,0.0,0.0,537022464.0,318717952.0,708046848.0,2187919360.0,8776.0,4074.0,0.0,0.0,787.0,20.0,7.0,0.0,0.0
7.0,2.500,88.750,1.750,0.0,0.0,537014272.0,318734336.0,708038656.0,2187919360.0,8484.0,3906.0,0.0,10.0,787.0,20.0,7.0,0.0,0.0
6.500,1.750,91.750,0.0,0.0,0.0,536952832.0,318734336.0,706703360.0,2189316096.0,8234.0,3786.0,0.0,0.0,787.0,20.0,7.0,0.0,0.0
9.524,2.256,88.221,0.0,0.0,0.0,537038848.0,318734336.0,706727936.0,2189205504.0,7574.0,3390.0,0.0,0.0,787.0,20.0,7.0,0.0,0.0
7.250,1.750,91.0,0.0,0.0,0.0,536883200.0,318734336.0,706883584.0,2189205504.0,7738.0,3378.0,0.0,0.0,787.0,20.0,7.0,0.0,0.0
11.028,2.256,86.717,0.0,0.0,0.0,536883200.0,318734336.0,706883584.0,2189205504.0,8184.0,3876.0,0.0,0.0,787.0,20.0,7.0,0.0,0.0
7.018,2.256,89.975,0.752,0.0,0.0,536879104.0,318742528.0,708308992.0,2187776000.0,10443.0,4968.0,0.0,10.0,787.0,20.0,7.0,0.0,0.0
6.983,1.746,90.524,0.748,0.0,0.0,536633344.0,318750720.0,708370432.0,2187952128.0,8796.0,3918.0,0.0,3.0,787.0,20.0,7.0,0.0,0.0
6.733,2.244,91.022,0.0,0.0,0.0,533884928.0,318750720.0,706801664.0,2192269312.0,8924.0,4194.0,0.0,0.0,787.0,20.0,7.0,0.0,0.0
10.276,2.256,87.469,0.0,0.0,0.0,534745088.0,318750720.0,706830336.0,2191380480.0,8364.0,4050.0,0.0,0.0,787.0,20.0,7.0,0.0,0.0
10.0,2.0,88.0,0.0,0.0,0.0,535093248.0,318750720.0,706736128.0,2191126528.0,8412.0,3642.0,0.0,0.0,787.0,20.0,7.0,0.0,0.0
5.528,1.759,91.709,0.754,0.0,0.251,534958080.0,318758912.0,706736128.0,2191253504.0,8146.0,3642.0,0.0,7.0,787.0,20.0,7.0,0.0,0.0
7.0,1.750,91.250,0.0,0.0,0.0,534949888.0,318758912.0,706744320.0,2191253504.0,8118.0,3798.0,0.0,0.0,787.0,20.0,7.0,0.0,0.0
7.500,2.0,89.750,0.750,0.0,0.0,535060480.0,318767104.0,706752512.0,2191126528.0,8360.0,4008.0,0.0,2.0,787.0,20.0,7.0,0.0,0.0
8.250,1.750,90.0,0.0,0.0,0.0,534704128.0,318767104.0,706981888.0,2191253504.0,7960.0,3786.0,0.0,0.0,787.0,20.0,7.0,0.0,0.0
10.500,2.0,87.250,0.0,0.0,0.250,535285760.0,318767104.0,706908160.0,2190745600.0,8210.0,3600.0,0.0,0.0,787.0,20.0,7.0,0.0,0.0
5.528,1.759,91.709,1.005,0.0,0.0,535298048.0,318775296.0,706904064.0,2190729216.0,5926.0,2184.0,0.0,7.0,782.0,15.0,7.0,0.0,0.0
4.762,1.253,93.985,0.0,0.0,0.0,535400448.0,318775296.0,706801664.0,2190729216.0,1757.0,152.0,0.0,0.0,782.0,15.0,7.0,0.0,0.0
3.750,1.250,94.250,0.750,0.0,0.0,535482368.0,318783488.0,705441792.0,2191998976.0,724.0,0.0,0.0,2.0,782.0,15.0,7.0,0.0,0.0
3.750,1.500,94.750,0.0,0.0,0.0,535613440.0,318783488.0,705310720.0,2191998976.0,1360.0,66.0,0.0,0.0,782.0,15.0,7.0,0.0,0.0
9.799,1.508,88.693,0.0,0.0,0.0,535588864.0,318783488.0,705335296.0,2191998976.0,1116.0,0.0,0.0,0.0,782.0,15.0,7.0,0.0,0.0
5.0,1.500,93.500,0.0,0.0,0.0,535445504.0,318783488.0,705335296.0,2192142336.0,1576.0,0.0,0.0,1.0,782.0,15.0,7.0,0.0,0.0
4.0,1.0,94.750,0.250,0.0,0.0,535461888.0,318791680.0,705310720.0,2192142336.0,1584.0,0.0,0.0,5.0,782.0,15.0,7.0,0.0,0.0
4.010,1.253,94.737,0.0,0.0,0.0,535461888.0,318791680.0,705310720.0,2192142336.0,1296.0,0.0,0.0,0.0,782.0,15.0,7.0,0.0,0.0
3.750,1.0,94.750,0.500,0.0,0.0,535453696.0,318799872.0,705310720.0,2192142336.0,996.0,0.0,0.0,2.0,782.0,15.0,7.0,0.0,0.0
9.273,2.005,88.722,0.0,0.0,0.0,534794240.0,318799872.0,708001792.0,2190110720.0,1392.0,0.0,0.0,0.0,782.0,15.0,7.0,0.0,0.0
4.261,1.253,94.486,0.0,0.0,0.0,534700032.0,318803968.0,708100096.0,2190102528.0,936.0,0.0,0.0,2.0,782.0,15.0,7.0,0.0,0.0
