"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","localhost.localdomain",,,,"User:","root"
"Cmdline:","dstat -cmnr --socket --output conn_freq_sys_stat.csv",,,,"Date:","31 Oct 2014 04:15:18 CST"

"total cpu usage",,,,,,"memory usage",,,,"net/total",,"io/total",,"sockets",,,,
2.743,1.496,95.012,0.748,0.0,0.0,534032384.0,312635392.0,691597312.0,2213441536.0,5773.0,2936.0,0.0,3.0,770.0,23.0,7.0,0.0,0.0
3.258,2.256,94.486,0.0,0.0,0.0,534265856.0,312635392.0,690221056.0,2214584320.0,9214.0,5308.0,0.0,0.0,768.0,21.0,7.0,0.0,0.0
2.764,1.508,94.221,1.508,0.0,0.0,534384640.0,312643584.0,690094080.0,2214584320.0,8152.0,3722.0,0.0,7.0,767.0,20.0,7.0,0.0,0.0
3.500,1.750,94.500,0.0,0.0,0.250,534253568.0,312643584.0,690098176.0,2214711296.0,11601.0,6016.0,0.0,0.0,769.0,22.0,7.0,0.0,0.0
3.500,2.0,94.500,0.0,0.0,0.0,534118400.0,312643584.0,690106368.0,2214838272.0,11122.0,5876.0,0.0,2.0,769.0,22.0,7.0,0.0,0.0
3.518,1.759,94.724,0.0,0.0,0.0,534237184.0,312643584.0,690114560.0,2214711296.0,12785.0,8200.0,0.0,0.0,769.0,23.0,7.0,0.0,0.0
3.750,2.0,93.250,1.0,0.0,0.0,534351872.0,312651776.0,690118656.0,2214584320.0,9557.0,4978.0,0.0,3.0,768.0,22.0,7.0,0.0,0.0
3.500,2.0,94.0,0.250,0.0,0.250,534241280.0,312659968.0,690094080.0,2214711296.0,9111.0,4632.0,0.0,4.0,767.0,20.0,7.0,0.0,0.0
3.990,2.244,93.766,0.0,0.0,0.0,534102016.0,312659968.0,690106368.0,2214838272.0,17397.0,12383.0,0.0,0.0,768.0,21.0,7.0,0.0,0.0
3.509,1.754,94.737,0.0,0.0,0.0,534224896.0,312659968.0,690110464.0,2214711296.0,7384.0,3648.0,0.0,5.0,768.0,21.0,7.0,0.0,0.0
4.489,2.244,93.267,0.0,0.0,0.0,534212608.0,312659968.0,690114560.0,2214719488.0,11650.0,6206.0,0.0,0.0,769.0,22.0,7.0,0.0,0.0
4.010,2.005,93.985,0.0,0.0,0.0,533991424.0,312659968.0,690208768.0,2214846464.0,10571.0,5670.0,0.0,0.0,768.0,21.0,7.0,0.0,0.0
3.518,1.508,93.467,1.508,0.0,0.0,534097920.0,312676352.0,690212864.0,2214719488.0,8585.0,5628.0,0.0,9.0,769.0,22.0,7.0,0.0,0.0
4.250,1.750,93.750,0.0,0.0,0.250,534204416.0,312676352.0,690106368.0,2214719488.0,11888.0,6366.0,0.0,0.0,767.0,20.0,7.0,0.0,0.0
2.764,1.508,95.729,0.0,0.0,0.0,534228992.0,312676352.0,690081792.0,2214719488.0,10079.0,5448.0,0.0,0.0,771.0,24.0,7.0,0.0,0.0
4.261,2.506,93.233,0.0,0.0,0.0,534192128.0,312676352.0,690118656.0,2214719488.0,16040.0,8198.0,0.0,0.0,767.0,20.0,7.0,0.0,0.0
3.759,2.005,94.236,0.0,0.0,0.0,534323200.0,312676352.0,690122752.0,2214584320.0,9104.0,4966.0,0.0,0.0,770.0,23.0,7.0,0.0,0.0
3.759,2.005,93.484,0.752,0.0,0.0,534462464.0,312684544.0,690102272.0,2214457344.0,10540.0,5884.0,0.0,4.0,768.0,21.0,7.0,0.0,0.0
3.250,1.750,94.0,0.750,0.0,0.250,534278144.0,312692736.0,690151424.0,2214584320.0,11187.0,6246.0,0.0,2.0,768.0,21.0,7.0,0.0,0.0
3.500,2.500,94.0,0.0,0.0,0.0,534265856.0,312692736.0,690163712.0,2214584320.0,17148.0,9586.0,0.0,2.0,769.0,22.0,7.0,0.0,0.0
3.750,1.750,94.500,0.0,0.0,0.0,534335488.0,312692736.0,690094080.0,2214584320.0,11450.0,6234.0,0.0,0.0,768.0,21.0,7.0,0.0,0.0
3.0,2.0,95.0,0.0,0.0,0.0,534118400.0,312692736.0,691453952.0,2213441536.0,6591.0,3504.0,0.0,0.0,768.0,21.0,7.0,0.0,0.0
2.500,1.750,95.0,0.750,0.0,0.0,534134784.0,312700928.0,691556352.0,2213314560.0,5413.0,2458.0,0.0,6.0,769.0,22.0,7.0,0.0,0.0
2.256,1.253,96.491,0.0,0.0,0.0,534339584.0,312700928.0,690208768.0,2214457344.0,6315.0,3158.0,0.0,0.0,767.0,20.0,7.0,0.0,0.0
3.250,1.750,94.500,0.500,0.0,0.0,534560768.0,312709120.0,690114560.0,2214322176.0,9603.0,5390.0,0.0,3.0,767.0,20.0,7.0,0.0,0.0
2.757,2.256,94.987,0.0,0.0,0.0,534433792.0,312709120.0,690114560.0,2214449152.0,10065.0,5596.0,0.0,0.0,769.0,22.0,7.0,0.0,0.0
4.010,2.506,93.233,0.0,0.0,0.251,534548480.0,312709120.0,690126848.0,2214322176.0,15080.0,8334.0,0.0,0.0,768.0,21.0,7.0,0.0,0.0
2.993,1.746,94.264,0.998,0.0,0.0,534441984.0,312717312.0,690098176.0,2214449152.0,6930.0,3648.0,0.0,6.0,769.0,22.0,7.0,0.0,0.0
3.500,2.250,94.0,0.0,0.0,0.250,534380544.0,312717312.0,690159616.0,2214449152.0,17849.0,9952.0,0.0,0.0,768.0,21.0,7.0,0.0,0.0
3.769,2.261,93.970,0.0,0.0,0.0,534372352.0,312717312.0,690167808.0,2214449152.0,14036.0,7922.0,0.0,2.0,768.0,21.0,7.0,0.0,0.0
3.258,2.005,93.985,0.752,0.0,0.0,534466560.0,312725504.0,690176000.0,2214338560.0,7125.0,3718.0,0.0,3.0,769.0,22.0,7.0,0.0,0.0
4.030,2.015,93.955,0.0,0.0,0.0,535289856.0,312725504.0,690102272.0,2213588992.0,11313.0,4406.0,0.0,0.0,769.0,22.0,7.0,0.0,0.0
3.750,1.750,93.500,1.0,0.0,0.0,535068672.0,312733696.0,691458048.0,2212446208.0,21339.0,5293.0,0.0,6.0,768.0,21.0,7.0,0.0,0.0
4.0,2.500,93.500,0.0,0.0,0.0,535093248.0,312733696.0,691568640.0,2212311040.0,24687.0,11270.0,0.0,0.0,768.0,21.0,7.0,0.0,0.0
3.008,2.256,94.737,0.0,0.0,0.0,535293952.0,312733696.0,690225152.0,2213453824.0,10392.0,4200.0,0.0,3.0,768.0,21.0,7.0,0.0,0.0
4.010,2.005,93.985,0.0,0.0,0.0,535449600.0,312733696.0,690130944.0,2213392384.0,9969.0,5596.0,0.0,0.0,769.0,22.0,7.0,0.0,0.0
3.750,1.750,93.250,1.0,0.0,0.250,533475328.0,312741888.0,690126848.0,2215362560.0,9463.0,5230.0,0.0,3.0,768.0,21.0,7.0,0.0,0.0
4.0,2.250,93.0,0.750,0.0,0.0,533323776.0,312750080.0,690143232.0,2215489536.0,11041.0,5958.0,0.0,4.0,768.0,21.0,7.0,0.0,0.0
3.500,2.750,93.750,0.0,0.0,0.0,533221376.0,312750080.0,690237440.0,2215497728.0,21235.0,12460.0,0.0,0.0,768.0,21.0,7.0,0.0,0.0
3.258,2.256,94.486,0.0,0.0,0.0,533340160.0,312750080.0,690245632.0,2215370752.0,8762.0,4978.0,0.0,1.0,768.0,21.0,7.0,0.0,0.0
4.010,2.005,93.734,0.0,0.0,0.251,533237760.0,312750080.0,690221056.0,2215497728.0,11529.0,6428.0,0.0,0.0,770.0,23.0,7.0,0.0,0.0
4.511,2.256,93.233,0.0,0.0,0.0,533467136.0,312750080.0,690245632.0,2215243776.0,15968.0,9158.0,0.0,0.0,767.0,20.0,7.0,0.0,0.0
2.506,1.504,94.236,1.754,0.0,0.0,533475328.0,312766464.0,690221056.0,2215243776.0,3752.0,1894.0,0.0,7.0,769.0,22.0,7.0,0.0,0.0
3.0,2.0,95.0,0.0,0.0,0.0,533483520.0,312766464.0,691482624.0,2213974016.0,7247.0,3438.0,0.0,0.0,768.0,21.0,7.0,0.0,0.0
3.275,2.015,93.955,0.756,0.0,0.0,533385216.0,312774656.0,691580928.0,2213965824.0,9615.0,5184.0,0.0,7.0,768.0,21.0,7.0,0.0,0.0
4.020,2.010,93.970,0.0,0.0,0.0,534118400.0,312774656.0,690212864.0,2214600704.0,11906.0,6720.0,0.0,0.0,768.0,22.0,7.0,0.0,0.0
4.250,2.250,93.250,0.0,0.0,0.250,534597632.0,312774656.0,690114560.0,2214219776.0,12206.0,6996.0,0.0,0.0,769.0,23.0,7.0,0.0,0.0
3.509,1.754,93.734,1.003,0.0,0.0,534589440.0,312782848.0,690114560.0,2214219776.0,8388.0,4550.0,0.0,5.0,769.0,23.0,7.0,0.0,0.0
3.015,1.508,94.975,0.503,0.0,0.0,534437888.0,312791040.0,690130944.0,2214346752.0,12358.0,6946.0,0.0,3.0,767.0,20.0,7.0,0.0,0.0
3.250,1.750,95.0,0.0,0.0,0.0,534560768.0,312791040.0,690135040.0,2214219776.0,7885.0,4348.0,0.0,0.0,768.0,21.0,7.0,0.0,0.0
3.242,1.995,94.763,0.0,0.0,0.0,534556672.0,312791040.0,690139136.0,2214219776.0,9942.0,5460.0,0.0,0.0,768.0,21.0,7.0,0.0,0.0
3.250,1.750,95.0,0.0,0.0,0.0,534581248.0,312791040.0,690114560.0,2214219776.0,9416.0,4908.0,0.0,0.0,768.0,21.0,7.0,0.0,0.0
2.513,1.759,94.975,0.754,0.0,0.0,534577152.0,312799232.0,690110464.0,2214219776.0,6731.0,3372.0,0.0,3.0,769.0,22.0,7.0,0.0,0.0
2.513,1.508,95.980,0.0,0.0,0.0,534568960.0,312799232.0,690118656.0,2214219776.0,5849.0,3298.0,0.0,0.0,767.0,21.0,7.0,0.0,0.0
3.258,1.754,94.236,0.752,0.0,0.0,534716416.0,312807424.0,691478528.0,2212704256.0,7755.0,4480.0,0.0,5.0,768.0,21.0,7.0,0.0,0.0
3.0,1.500,95.250,0.0,0.0,0.250,534618112.0,312807424.0,691585024.0,2212696064.0,5841.0,3084.0,0.0,0.0,769.0,22.0,7.0,0.0,0.0
4.010,2.506,93.484,0.0,0.0,0.0,534691840.0,312807424.0,690241536.0,2213965824.0,17300.0,9668.0,0.0,0.0,768.0,21.0,7.0,0.0,0.0
4.523,1.759,92.965,0.754,0.0,0.0,534691840.0,312815616.0,690106368.0,2214092800.0,14691.0,8466.0,0.0,6.0,771.0,24.0,7.0,0.0,0.0
2.513,1.508,95.980,0.0,0.0,0.0,534802432.0,312815616.0,690122752.0,2213965824.0,9445.0,4768.0,0.0,0.0,767.0,20.0,7.0,0.0,0.0
2.993,1.496,95.262,0.0,0.0,0.249,534536192.0,312815616.0,690135040.0,2214219776.0,10020.0,5880.0,0.0,1.0,767.0,20.0,7.0,0.0,0.0
2.256,1.754,94.737,1.253,0.0,0.0,534540288.0,312823808.0,690130944.0,2214211584.0,10493.0,5942.0,0.0,3.0,770.0,23.0,7.0,0.0,0.0
3.769,1.759,94.472,0.0,0.0,0.0,534556672.0,312823808.0,690114560.0,2214211584.0,13844.0,7634.0,0.0,0.0,767.0,20.0,7.0,0.0,0.0
3.518,2.010,93.719,0.754,0.0,0.0,534679552.0,312832000.0,690110464.0,2214084608.0,11119.0,6370.0,0.0,5.0,767.0,20.0,7.0,0.0,0.0
2.256,1.003,96.742,0.0,0.0,0.0,534667264.0,312832000.0,690122752.0,2214084608.0,4761.0,2458.0,0.0,0.0,769.0,22.0,7.0,0.0,0.0
3.266,1.256,95.477,0.0,0.0,0.0,534659072.0,312832000.0,690130944.0,2214084608.0,9368.0,5044.0,0.0,1.0,768.0,21.0,7.0,0.0,0.0
3.769,2.261,93.970,0.0,0.0,0.0,534523904.0,312832000.0,690139136.0,2214211584.0,12361.0,6930.0,0.0,0.0,768.0,21.0,7.0,0.0,0.0
3.258,1.754,94.236,0.501,0.0,0.251,534663168.0,312840192.0,690229248.0,2213974016.0,9938.0,5542.0,0.0,3.0,767.0,20.0,7.0,0.0,0.0
3.266,1.508,94.472,0.754,0.0,0.0,534671360.0,312848384.0,690221056.0,2213965824.0,10256.0,5666.0,0.0,7.0,770.0,23.0,7.0,0.0,0.0
3.759,2.005,94.236,0.0,0.0,0.0,534675456.0,312848384.0,690216960.0,2213965824.0,16750.0,9528.0,0.0,0.0,767.0,20.0,7.0,0.0,0.0
2.771,1.763,95.466,0.0,0.0,0.0,534798336.0,312848384.0,690221056.0,2213838848.0,9105.0,5184.0,0.0,3.0,769.0,22.0,7.0,0.0,0.0
3.0,1.500,95.500,0.0,0.0,0.0,534695936.0,312848384.0,690196480.0,2213965824.0,7768.0,4274.0,0.0,0.0,768.0,21.0,7.0,0.0,0.0
4.020,2.513,93.467,0.0,0.0,0.0,534814720.0,312848384.0,690204672.0,2213838848.0,23214.0,13222.0,0.0,0.0,770.0,23.0,7.0,0.0,0.0
4.250,2.0,92.0,1.500,0.0,0.250,534765568.0,312864768.0,690237440.0,2213838848.0,14709.0,8124.0,0.0,8.0,768.0,21.0,7.0,0.0,0.0
3.258,2.005,94.737,0.0,0.0,0.0,534773760.0,312864768.0,690229248.0,2213838848.0,12505.0,6798.0,0.0,0.0,769.0,22.0,7.0,0.0,0.0
2.513,1.759,95.729,0.0,0.0,0.0,534970368.0,312864768.0,690151424.0,2213720064.0,5982.0,2882.0,0.0,0.0,767.0,20.0,7.0,0.0,0.0
3.258,1.754,94.987,0.0,0.0,0.0,535007232.0,312864768.0,690122752.0,2213711872.0,7642.0,4150.0,0.0,0.0,767.0,20.0,7.0,0.0,0.0
3.518,1.759,94.724,0.0,0.0,0.0,534872064.0,312864768.0,690130944.0,2213838848.0,11462.0,6572.0,0.0,0.0,770.0,23.0,7.0,0.0,0.0
5.276,2.261,91.709,0.754,0.0,0.0,535171072.0,312872960.0,690253824.0,2213408768.0,24767.0,14256.0,0.0,6.0,770.0,23.0,7.0,0.0,0.0
3.980,2.488,92.786,0.498,0.0,0.249,535109632.0,312881152.0,690307072.0,2213408768.0,23907.0,13308.0,0.0,2.0,769.0,22.0,7.0,0.0,0.0
4.271,2.010,93.719,0.0,0.0,0.0,535289856.0,312881152.0,690253824.0,2213281792.0,16985.0,9532.0,0.0,5.0,767.0,20.0,7.0,0.0,0.0
2.757,1.504,95.739,0.0,0.0,0.0,535216128.0,312881152.0,690200576.0,2213408768.0,7356.0,3994.0,0.0,0.0,769.0,22.0,7.0,0.0,0.0
3.258,1.754,94.737,0.0,0.0,0.251,535134208.0,312881152.0,690155520.0,2213535744.0,10041.0,5254.0,0.0,0.0,768.0,21.0,7.0,0.0,0.0
3.509,2.506,93.233,0.752,0.0,0.0,535134208.0,312889344.0,690122752.0,2213560320.0,11433.0,6502.0,0.0,2.0,769.0,23.0,7.0,0.0,0.0
4.020,2.010,93.719,0.0,0.0,0.251,535244800.0,312889344.0,690139136.0,2213433344.0,17774.0,10220.0,0.0,1.0,768.0,21.0,7.0,0.0,0.0
3.518,1.759,93.467,1.256,0.0,0.0,535101440.0,312897536.0,690147328.0,2213560320.0,13612.0,8026.0,0.0,3.0,769.0,22.0,7.0,0.0,0.0
3.509,2.256,94.236,0.0,0.0,0.0,535248896.0,312897536.0,690126848.0,2213433344.0,12690.0,6588.0,0.0,0.0,768.0,21.0,7.0,0.0,0.0
2.750,1.750,95.500,0.0,0.0,0.0,535244800.0,312897536.0,690130944.0,2213433344.0,6312.0,3294.0,0.0,0.0,768.0,21.0,7.0,0.0,0.0
3.258,1.754,94.987,0.0,0.0,0.0,535126016.0,312897536.0,691486720.0,2212196352.0,7471.0,3932.0,0.0,0.0,768.0,21.0,7.0,0.0,0.0
3.509,1.754,93.985,0.501,0.0,0.251,535015424.0,312905728.0,691597312.0,2212188160.0,12289.0,7152.0,0.0,5.0,767.0,20.0,7.0,0.0,0.0
3.258,2.005,94.737,0.0,0.0,0.0,535093248.0,312905728.0,690249728.0,2213457920.0,10542.0,7382.0,0.0,2.0,768.0,21.0,7.0,0.0,0.0
3.731,2.488,92.537,0.995,0.0,0.249,535306240.0,312913920.0,690155520.0,2213330944.0,10948.0,6086.0,0.0,3.0,769.0,22.0,7.0,0.0,0.0
3.518,1.759,94.724,0.0,0.0,0.0,535080960.0,312913920.0,690126848.0,2213584896.0,10966.0,4142.0,0.0,0.0,767.0,20.0,7.0,0.0,0.0
4.774,2.261,92.965,0.0,0.0,0.0,535453696.0,312913920.0,690135040.0,2213203968.0,31228.0,12515.0,0.0,0.0,770.0,24.0,7.0,0.0,0.0
3.526,1.511,94.710,0.252,0.0,0.0,535478272.0,312922112.0,690229248.0,2213076992.0,19128.0,7770.0,0.0,4.0,768.0,21.0,7.0,0.0,0.0
4.680,3.448,91.626,0.0,0.0,0.246,535322624.0,312922112.0,690257920.0,2213203968.0,11989.0,5160.0,0.0,1.0,768.0,21.0,7.0,0.0,0.0
4.988,2.743,92.269,0.0,0.0,0.0,535031808.0,312922112.0,690429952.0,2213322752.0,10151.0,5744.0,0.0,0.0,768.0,21.0,7.0,0.0,0.0
4.523,2.513,88.693,4.271,0.0,0.0,535281664.0,312930304.0,690458624.0,2213036032.0,18621.0,8224.0,6.0,3.0,769.0,22.0,7.0,0.0,0.0
4.726,2.239,91.294,1.493,0.0,0.249,535068672.0,312930304.0,691179520.0,2212528128.0,11821.0,6807.0,12.0,0.0,767.0,20.0,7.0,0.0,0.0
5.237,2.244,91.771,0.748,0.0,0.0,535212032.0,312938496.0,690774016.0,2212782080.0,19663.0,11344.0,0.0,5.0,768.0,21.0,7.0,0.0,0.0
11.278,5.013,81.704,2.005,0.0,0.0,540139520.0,312942592.0,695615488.0,2203009024.0,11820.0,6926.0,21.0,0.0,786.0,22.0,7.0,0.0,0.0
5.693,2.723,91.337,0.0,0.0,0.248,540762112.0,312942592.0,697802752.0,2200199168.0,12147.0,6448.0,0.0,0.0,785.0,21.0,7.0,0.0,0.0
4.762,2.506,91.228,1.504,0.0,0.0,540602368.0,312958976.0,696295424.0,2201849856.0,10851.0,5958.0,0.0,8.0,785.0,21.0,7.0,0.0,0.0
4.250,2.0,93.750,0.0,0.0,0.0,540487680.0,312958976.0,696172544.0,2202087424.0,9445.0,5324.0,0.0,0.0,784.0,20.0,7.0,0.0,0.0
3.750,2.0,93.250,1.0,0.0,0.0,540737536.0,312967168.0,696176640.0,2201825280.0,6704.0,3714.0,0.0,6.0,785.0,21.0,7.0,0.0,0.0
4.750,2.500,92.500,0.0,0.0,0.250,540614656.0,312967168.0,696156160.0,2201968640.0,14004.0,7906.0,0.0,15.0,786.0,22.0,7.0,0.0,0.0
5.528,2.010,92.211,0.0,0.0,0.251,540696576.0,312967168.0,696168448.0,2201874432.0,24742.0,14462.0,0.0,0.0,788.0,25.0,7.0,0.0,0.0
6.0,2.250,91.750,0.0,0.0,0.0,540585984.0,312967168.0,696152064.0,2202001408.0,21018.0,11744.0,0.0,0.0,785.0,21.0,7.0,0.0,0.0
13.400,4.715,80.149,1.241,0.248,0.248,540516352.0,312983552.0,699965440.0,2198241280.0,23305.0,13552.0,0.0,5.0,787.0,23.0,7.0,0.0,0.0
14.321,4.938,80.247,0.494,0.0,0.0,540917760.0,312991744.0,700833792.0,2196963328.0,20077.0,11282.0,0.0,4.0,785.0,21.0,7.0,0.0,0.0
9.181,3.474,87.097,0.0,0.0,0.248,541417472.0,312991744.0,698175488.0,2199121920.0,20585.0,11950.0,0.0,0.0,786.0,22.0,7.0,0.0,0.0
5.276,2.513,92.211,0.0,0.0,0.0,541478912.0,312991744.0,697225216.0,2200010752.0,18061.0,10228.0,0.0,0.0,785.0,21.0,7.0,0.0,0.0
5.0,1.750,93.250,0.0,0.0,0.0,541683712.0,312991744.0,696901632.0,2200129536.0,11854.0,6646.0,0.0,0.0,786.0,22.0,7.0,0.0,0.0
4.020,1.759,94.221,0.0,0.0,0.0,542068736.0,312991744.0,696262656.0,2200383488.0,10500.0,5402.0,0.0,0.0,784.0,20.0,7.0,0.0,0.0
4.762,2.256,90.977,1.754,0.0,0.251,541872128.0,313008128.0,696315904.0,2200510464.0,16324.0,9100.0,0.0,9.0,786.0,22.0,7.0,0.0,0.0
6.030,2.010,91.960,0.0,0.0,0.0,541839360.0,313008128.0,696332288.0,2200526848.0,19652.0,11534.0,0.0,9.0,786.0,22.0,7.0,0.0,0.0
5.750,2.0,92.250,0.0,0.0,0.0,541904896.0,313008128.0,696266752.0,2200526848.0,11578.0,6242.0,0.0,0.0,784.0,20.0,7.0,0.0,0.0
5.514,1.754,92.481,0.0,0.0,0.251,542023680.0,313008128.0,696274944.0,2200399872.0,16936.0,9578.0,0.0,0.0,787.0,23.0,7.0,0.0,0.0
5.250,3.0,91.750,0.0,0.0,0.0,541786112.0,313008128.0,696258560.0,2200653824.0,12188.0,6378.0,0.0,0.0,785.0,21.0,7.0,0.0,0.0
4.762,2.005,92.231,1.003,0.0,0.0,541741056.0,313016320.0,696295424.0,2200653824.0,9296.0,5414.0,0.0,3.0,784.0,20.0,7.0,0.0,0.0
5.500,2.250,91.250,0.750,0.0,0.250,541761536.0,313024512.0,696266752.0,2200653824.0,9068.0,5056.0,0.0,4.0,785.0,21.0,7.0,0.0,0.0
5.013,2.005,92.982,0.0,0.0,0.0,541786112.0,313024512.0,696242176.0,2200653824.0,10017.0,5184.0,0.0,0.0,785.0,22.0,7.0,0.0,0.0
4.762,2.005,93.233,0.0,0.0,0.0,541786112.0,313024512.0,696369152.0,2200526848.0,6741.0,3508.0,0.0,0.0,785.0,21.0,7.0,0.0,0.0
6.281,2.261,91.457,0.0,0.0,0.0,541650944.0,313024512.0,696377344.0,2200653824.0,14693.0,8124.0,0.0,0.0,785.0,21.0,7.0,0.0,0.0
4.750,2.0,92.750,0.500,0.0,0.0,541999104.0,313032704.0,696274944.0,2200399872.0,4227.0,1766.0,0.0,6.0,784.0,20.0,7.0,0.0,0.0
5.013,1.754,93.233,0.0,0.0,0.0,541995008.0,313032704.0,696279040.0,2200399872.0,6446.0,3368.0,0.0,2.0,784.0,20.0,7.0,0.0,0.0
5.528,2.261,90.955,1.256,0.0,0.0,542015488.0,313040896.0,696250368.0,2200399872.0,16973.0,10798.0,0.0,3.0,784.0,20.0,7.0,0.0,0.0
3.759,1.253,94.987,0.0,0.0,0.0,542007296.0,313040896.0,696258560.0,2200399872.0,2802.0,988.0,0.0,0.0,786.0,22.0,7.0,0.0,0.0
6.030,2.261,90.704,0.754,0.0,0.251,542003200.0,313049088.0,696254464.0,2200399872.0,14477.0,8058.0,0.0,4.0,785.0,21.0,7.0,0.0,0.0
5.514,1.754,92.231,0.501,0.0,0.0,541978624.0,313057280.0,696270848.0,2200399872.0,7370.0,6177.0,0.0,5.0,784.0,20.0,7.0,0.0,0.0
5.764,3.008,90.476,0.752,0.0,0.0,542470144.0,313065472.0,696279040.0,2199891968.0,10436.0,6098.0,0.0,5.0,784.0,20.0,7.0,0.0,0.0
5.290,1.763,92.947,0.0,0.0,0.0,542453760.0,313065472.0,696295424.0,2199891968.0,12318.0,7108.0,0.0,0.0,787.0,23.0,7.0,0.0,0.0
7.268,1.754,89.975,0.752,0.0,0.251,542486528.0,313073664.0,696254464.0,2199891968.0,20337.0,11790.0,0.0,3.0,785.0,21.0,7.0,0.0,0.0
7.268,2.506,90.226,0.0,0.0,0.0,542466048.0,313073664.0,696401920.0,2199764992.0,20515.0,13320.0,0.0,0.0,785.0,21.0,7.0,0.0,0.0
4.750,1.750,92.250,1.250,0.0,0.0,542605312.0,313081856.0,696381440.0,2199638016.0,4415.0,2178.0,0.0,6.0,785.0,21.0,7.0,0.0,0.0
6.281,2.010,91.709,0.0,0.0,0.0,542609408.0,313081856.0,696274944.0,2199740416.0,9251.0,5184.0,0.0,22.0,785.0,21.0,7.0,0.0,0.0
7.305,2.267,90.428,0.0,0.0,0.0,542597120.0,313081856.0,696287232.0,2199740416.0,15266.0,8474.0,0.0,0.0,785.0,21.0,7.0,0.0,0.0
5.486,1.496,92.768,0.0,0.0,0.249,542466048.0,313081856.0,696291328.0,2199867392.0,4164.0,1894.0,0.0,0.0,785.0,21.0,7.0,0.0,0.0
7.053,1.763,90.428,0.756,0.0,0.0,542576640.0,313090048.0,696299520.0,2199740416.0,15716.0,8754.0,0.0,3.0,785.0,21.0,7.0,0.0,0.0
7.769,2.757,88.471,0.752,0.0,0.251,542842880.0,313098240.0,696279040.0,2199486464.0,17950.0,10508.0,0.0,5.0,784.0,20.0,7.0,0.0,0.0
6.266,2.256,91.479,0.0,0.0,0.0,542584832.0,313098240.0,696283136.0,2199740416.0,13415.0,7638.0,0.0,2.0,787.0,23.0,7.0,0.0,0.0
6.045,2.015,91.940,0.0,0.0,0.0,542715904.0,313098240.0,696295424.0,2199597056.0,9254.0,4842.0,0.0,0.0,784.0,20.0,7.0,0.0,0.0
6.281,2.513,90.955,0.0,0.0,0.251,542617600.0,313098240.0,696299520.0,2199691264.0,11947.0,6386.0,0.0,0.0,785.0,21.0,7.0,0.0,0.0
6.516,2.005,91.228,0.0,0.0,0.251,542683136.0,313098240.0,697630720.0,2198294528.0,16240.0,9170.0,0.0,0.0,786.0,22.0,7.0,0.0,0.0
7.305,2.267,88.665,1.763,0.0,0.0,542806016.0,313114624.0,697745408.0,2198040576.0,16984.0,8964.0,0.0,8.0,785.0,21.0,7.0,0.0,0.0
6.750,2.250,91.0,0.0,0.0,0.0,542756864.0,313114624.0,696397824.0,2199437312.0,11418.0,5888.0,0.0,1.0,786.0,22.0,7.0,0.0,0.0
5.025,2.010,92.965,0.0,0.0,0.0,542846976.0,313114624.0,696307712.0,2199437312.0,9454.0,4628.0,0.0,0.0,784.0,20.0,7.0,0.0,0.0
7.500,2.250,90.250,0.0,0.0,0.0,542760960.0,313114624.0,696266752.0,2199564288.0,10647.0,6230.0,0.0,0.0,785.0,21.0,7.0,0.0,0.0
7.750,2.0,90.250,0.0,0.0,0.0,542883840.0,313114624.0,696270848.0,2199437312.0,10164.0,5460.0,0.0,0.0,785.0,21.0,7.0,0.0,0.0
6.767,2.506,89.474,1.003,0.0,0.251,542863360.0,313122816.0,696283136.0,2199437312.0,14248.0,8544.0,0.0,5.0,784.0,20.0,7.0,0.0,0.0
5.750,1.500,92.0,0.750,0.0,0.0,542851072.0,313131008.0,696287232.0,2199437312.0,5003.0,2746.0,0.0,10.0,784.0,20.0,7.0,0.0,0.0
5.779,2.010,92.211,0.0,0.0,0.0,542720000.0,313131008.0,696291328.0,2199564288.0,10391.0,5884.0,0.0,0.0,787.0,23.0,7.0,0.0,0.0
7.538,2.010,90.452,0.0,0.0,0.0,542855168.0,313131008.0,696283136.0,2199437312.0,19027.0,9104.0,0.0,0.0,784.0,20.0,7.0,0.0,0.0
7.500,2.0,90.250,0.0,0.0,0.250,542978048.0,313131008.0,696287232.0,2199310336.0,23580.0,6837.0,0.0,0.0,785.0,21.0,7.0,0.0,0.0
5.764,2.005,91.479,0.752,0.0,0.0,542961664.0,313139200.0,697692160.0,2197913600.0,11344.0,3228.0,0.0,5.0,786.0,22.0,7.0,0.0,0.0
7.286,2.010,90.704,0.0,0.0,0.0,543244288.0,313139200.0,697757696.0,2197565440.0,11794.0,5122.0,0.0,1.0,785.0,21.0,7.0,0.0,0.0
6.516,2.005,90.727,0.752,0.0,0.0,543318016.0,313147392.0,696414208.0,2198827008.0,10006.0,5538.0,0.0,3.0,784.0,20.0,7.0,0.0,0.0
7.018,2.256,90.727,0.0,0.0,0.0,543322112.0,313147392.0,696283136.0,2198953984.0,14245.0,7754.0,0.0,0.0,784.0,20.0,7.0,0.0,0.0
5.736,1.995,92.020,0.0,0.0,0.249,543326208.0,313147392.0,696287232.0,2198945792.0,10427.0,5654.0,0.0,0.0,787.0,23.0,7.0,0.0,0.0
