"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","localhost.localdomain",,,,"User:","root"
"Cmdline:","dstat -cmnr --socket --output r_pub_sys_stat.csv",,,,"Date:","31 Oct 2014 05:24:41 CST"

"total cpu usage",,,,,,"memory usage",,,,"net/total",,"io/total",,"sockets",,,,
5.237,1.496,93.267,0.0,0.0,0.0,536096768.0,321110016.0,706797568.0,2187702272.0,4967.0,2046.0,0.0,2.0,787.0,19.0,7.0,0.0,0.0
5.0,1.750,93.250,0.0,0.0,0.0,536096768.0,321110016.0,706543616.0,2187956224.0,5305.0,2082.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
5.237,1.995,92.768,0.0,0.0,0.0,536043520.0,321110016.0,706564096.0,2187988992.0,4803.0,2070.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
4.738,1.746,93.516,0.0,0.0,0.0,536039424.0,321110016.0,706568192.0,2187988992.0,4961.0,2124.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
4.500,1.500,92.500,1.500,0.0,0.0,536748032.0,321126400.0,705208320.0,2188623872.0,5600.0,2190.0,0.0,9.0,787.0,19.0,7.0,0.0,0.0
5.721,1.741,92.537,0.0,0.0,0.0,536653824.0,321126400.0,706572288.0,2187354112.0,4846.0,2190.0,0.0,3.0,787.0,19.0,7.0,0.0,0.0
5.0,1.750,93.250,0.0,0.0,0.0,536391680.0,321126400.0,706580480.0,2187608064.0,5443.0,2076.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
4.750,1.500,93.750,0.0,0.0,0.0,536391680.0,321126400.0,706580480.0,2187608064.0,5007.0,2004.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
5.263,1.504,93.233,0.0,0.0,0.0,536182784.0,321126400.0,706789376.0,2187608064.0,14066.0,3907.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
5.514,1.253,92.732,0.501,0.0,0.0,536420352.0,321134592.0,706797568.0,2187354112.0,14056.0,1980.0,0.0,7.0,787.0,19.0,7.0,0.0,0.0
3.759,1.253,94.236,0.752,0.0,0.0,536371200.0,321142784.0,705441792.0,2188750848.0,10081.0,1806.0,0.0,3.0,787.0,19.0,7.0,0.0,0.0
4.762,1.253,93.985,0.0,0.0,0.0,536485888.0,321142784.0,705327104.0,2188750848.0,8328.0,2466.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
6.533,1.256,92.211,0.0,0.0,0.0,538566656.0,321142784.0,705245184.0,2186752000.0,4629.0,1962.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
4.250,1.250,94.500,0.0,0.0,0.0,538697728.0,321142784.0,705257472.0,2186608640.0,5118.0,1968.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
4.738,1.746,92.519,0.748,0.0,0.249,538824704.0,321150976.0,705249280.0,2186481664.0,4477.0,1914.0,0.0,5.0,787.0,19.0,7.0,0.0,0.0
5.250,1.250,93.500,0.0,0.0,0.0,538226688.0,321150976.0,706609152.0,2185719808.0,4425.0,1806.0,0.0,1.0,787.0,19.0,7.0,0.0,0.0
4.762,1.253,93.484,0.501,0.0,0.0,538329088.0,321159168.0,706625536.0,2185592832.0,5507.0,2112.0,0.0,3.0,787.0,19.0,7.0,0.0,0.0
4.738,1.496,93.766,0.0,0.0,0.0,538411008.0,321159168.0,705273856.0,2186862592.0,4415.0,1650.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
5.500,1.500,93.0,0.0,0.0,0.0,538087424.0,321159168.0,706613248.0,2185846784.0,7674.0,3586.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
5.0,1.750,92.500,0.750,0.0,0.0,538017792.0,321167360.0,706801664.0,2185719808.0,5015.0,1938.0,0.0,5.0,787.0,19.0,7.0,0.0,0.0
5.0,1.750,93.250,0.0,0.0,0.0,537976832.0,321167360.0,706588672.0,2185973760.0,6034.0,2700.0,0.0,7.0,787.0,19.0,7.0,0.0,0.0
3.769,1.256,94.975,0.0,0.0,0.0,538083328.0,321167360.0,706576384.0,2185879552.0,4930.0,1860.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
4.762,1.253,92.481,1.504,0.0,0.0,538656768.0,321183744.0,705224704.0,2186641408.0,6354.0,2532.0,0.0,5.0,787.0,19.0,7.0,0.0,0.0
4.738,1.496,93.766,0.0,0.0,0.0,538607616.0,321183744.0,705273856.0,2186641408.0,5338.0,2322.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
4.250,1.750,93.0,1.0,0.0,0.0,538628096.0,321191936.0,705245184.0,2186641408.0,5194.0,2148.0,0.0,5.0,787.0,19.0,7.0,0.0,0.0
5.276,1.256,93.467,0.0,0.0,0.0,538492928.0,321191936.0,705253376.0,2186768384.0,6009.0,2532.0,0.0,1.0,787.0,19.0,7.0,0.0,0.0
5.486,1.496,93.017,0.0,0.0,0.0,538390528.0,321191936.0,706609152.0,2185515008.0,4893.0,2184.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
4.261,1.504,94.236,0.0,0.0,0.0,538624000.0,321191936.0,706629632.0,2185261056.0,5436.0,2502.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
6.266,1.754,91.479,0.501,0.0,0.0,539484160.0,321200128.0,706621440.0,2184400896.0,6326.0,2440.0,0.0,3.0,785.0,17.0,7.0,0.0,0.0
5.038,1.511,93.451,0.0,0.0,0.0,539369472.0,321208320.0,706805760.0,2184323072.0,4856.0,2280.0,0.0,5.0,787.0,19.0,7.0,0.0,0.0
5.0,1.750,92.750,0.500,0.0,0.0,539357184.0,321208320.0,706818048.0,2184323072.0,5263.0,1992.0,0.0,2.0,787.0,19.0,7.0,0.0,0.0
5.013,1.504,93.484,0.0,0.0,0.0,539578368.0,321208320.0,706564096.0,2184355840.0,5192.0,1926.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
4.511,1.504,93.985,0.0,0.0,0.0,539287552.0,321208320.0,706584576.0,2184626176.0,5680.0,2304.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
4.774,1.508,93.719,0.0,0.0,0.0,539414528.0,321208320.0,706584576.0,2184499200.0,5705.0,2334.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
4.750,1.500,92.750,1.0,0.0,0.0,539275264.0,321216512.0,706588672.0,2184626176.0,5257.0,1860.0,0.0,3.0,787.0,19.0,7.0,0.0,0.0
5.0,1.750,92.500,0.750,0.0,0.0,539377664.0,321224704.0,706588672.0,2184515584.0,5218.0,2136.0,0.0,6.0,787.0,19.0,7.0,0.0,0.0
4.774,1.508,93.719,0.0,0.0,0.0,539389952.0,321224704.0,706576384.0,2184515584.0,5018.0,2268.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
5.486,1.995,92.519,0.0,0.0,0.0,539389952.0,321224704.0,706576384.0,2184515584.0,5552.0,2190.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
5.0,1.750,93.250,0.0,0.0,0.0,539181056.0,321224704.0,706785280.0,2184515584.0,9180.0,4044.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
4.750,1.500,93.750,0.0,0.0,0.0,539754496.0,321224704.0,705449984.0,2185277440.0,6247.0,2742.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
5.263,1.504,91.729,1.504,0.0,0.0,539791360.0,321241088.0,705269760.0,2185404416.0,6753.0,2898.0,0.0,14.0,787.0,19.0,7.0,0.0,0.0
4.762,1.504,93.734,0.0,0.0,0.0,539791360.0,321241088.0,705269760.0,2185404416.0,5917.0,2544.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
4.500,1.500,94.0,0.0,0.0,0.0,539787264.0,321241088.0,705273856.0,2185404416.0,5526.0,2532.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
6.015,1.754,92.231,0.0,0.0,0.0,540037120.0,321241088.0,705277952.0,2185150464.0,6178.0,2532.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
4.750,1.500,93.750,0.0,0.0,0.0,540037120.0,321241088.0,705277952.0,2185150464.0,5557.0,2454.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
5.013,1.504,92.732,0.752,0.0,0.0,540024832.0,321249280.0,705282048.0,2185150464.0,6018.0,2532.0,0.0,4.0,787.0,19.0,7.0,0.0,0.0
4.250,1.250,93.500,1.0,0.0,0.0,540012544.0,321257472.0,705286144.0,2185150464.0,7297.0,2762.0,0.0,2.0,787.0,19.0,7.0,0.0,0.0
4.500,1.500,94.0,0.0,0.0,0.0,540012544.0,321257472.0,705286144.0,2185150464.0,5244.0,2376.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
6.015,1.754,92.231,0.0,0.0,0.0,539668480.0,321257472.0,706646016.0,2184134656.0,8080.0,3846.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
4.750,1.750,93.500,0.0,0.0,0.0,539750400.0,321257472.0,706818048.0,2183880704.0,6621.0,2886.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
4.762,1.253,92.231,1.754,0.0,0.0,539795456.0,321265664.0,705241088.0,2185404416.0,6258.0,2796.0,0.0,8.0,787.0,19.0,7.0,0.0,0.0
5.250,1.250,93.500,0.0,0.0,0.0,539754496.0,321265664.0,705282048.0,2185404416.0,5926.0,2838.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
5.025,1.508,92.965,0.503,0.0,0.0,539746304.0,321273856.0,705282048.0,2185404416.0,6854.0,3030.0,0.0,3.0,787.0,19.0,7.0,0.0,0.0
5.0,1.500,93.250,0.0,0.0,0.250,539742208.0,321273856.0,705286144.0,2185404416.0,7463.0,3300.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
5.237,1.496,93.267,0.0,0.0,0.0,539742208.0,321273856.0,705286144.0,2185404416.0,6196.0,2874.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
5.013,1.003,92.982,1.003,0.0,0.0,539852800.0,321282048.0,705294336.0,2185277440.0,7036.0,2718.0,0.0,8.0,787.0,19.0,7.0,0.0,0.0
4.750,1.500,93.750,0.0,0.0,0.0,539852800.0,321282048.0,705294336.0,2185277440.0,6532.0,2874.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
4.489,1.746,93.766,0.0,0.0,0.0,539852800.0,321282048.0,705294336.0,2185277440.0,6817.0,2874.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
6.784,2.261,90.452,0.503,0.0,0.0,538476544.0,321290240.0,706650112.0,2185289728.0,10651.0,4662.0,0.0,2.0,787.0,19.0,7.0,0.0,0.0
4.500,1.750,93.750,0.0,0.0,0.0,538296320.0,321290240.0,706842624.0,2185277440.0,6369.0,2730.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
4.282,1.259,93.451,1.008,0.0,0.0,538484736.0,321298432.0,706646016.0,2185277440.0,6159.0,2652.0,0.0,7.0,787.0,19.0,7.0,0.0,0.0
5.237,1.746,93.017,0.0,0.0,0.0,538578944.0,321298432.0,705282048.0,2186547200.0,8230.0,3714.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
4.511,1.754,93.734,0.0,0.0,0.0,538595328.0,321298432.0,705265664.0,2186547200.0,6154.0,2820.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
4.534,1.259,94.207,0.0,0.0,0.0,538624000.0,321298432.0,705269760.0,2186514432.0,7158.0,3246.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
4.762,1.253,93.233,0.752,0.0,0.0,538484736.0,321306624.0,705273856.0,2186641408.0,6361.0,2802.0,0.0,2.0,787.0,19.0,7.0,0.0,0.0
4.523,1.508,92.714,1.256,0.0,0.0,538480640.0,321314816.0,705269760.0,2186641408.0,6197.0,2832.0,0.0,6.0,787.0,19.0,7.0,0.0,0.0
5.263,1.754,92.982,0.0,0.0,0.0,538468352.0,321314816.0,705282048.0,2186641408.0,6898.0,3180.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
3.509,1.504,94.987,0.0,0.0,0.0,538464256.0,321314816.0,705286144.0,2186641408.0,5646.0,2520.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
4.500,2.0,93.500,0.0,0.0,0.0,538382336.0,321314816.0,706637824.0,2185371648.0,13834.0,4037.0,0.0,0.0,785.0,17.0,7.0,0.0,0.0
5.263,1.253,93.484,0.0,0.0,0.0,538443776.0,321314816.0,706830336.0,2185117696.0,15670.0,2672.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
6.0,2.0,90.250,1.750,0.0,0.0,538484736.0,321331200.0,706899968.0,2184990720.0,11879.0,2808.0,0.0,11.0,787.0,19.0,7.0,0.0,0.0
5.263,2.005,92.732,0.0,0.0,0.0,538734592.0,321331200.0,706650112.0,2184990720.0,8571.0,2322.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
6.015,1.754,92.231,0.0,0.0,0.0,538890240.0,321331200.0,706621440.0,2184863744.0,6388.0,2652.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
6.234,2.244,91.521,0.0,0.0,0.0,538914816.0,321331200.0,706596864.0,2184863744.0,6559.0,2880.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
8.229,1.995,89.526,0.0,0.0,0.249,540942336.0,321331200.0,706600960.0,2182832128.0,6084.0,2334.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
5.263,2.005,90.977,1.754,0.0,0.0,540934144.0,321347584.0,706592768.0,2182832128.0,5771.0,2520.0,0.0,8.0,787.0,19.0,7.0,0.0,0.0
5.500,1.500,93.0,0.0,0.0,0.0,540921856.0,321347584.0,706605056.0,2182832128.0,6185.0,2688.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
5.025,2.261,92.714,0.0,0.0,0.0,540921856.0,321347584.0,706605056.0,2182832128.0,7112.0,3096.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
5.750,2.0,92.250,0.0,0.0,0.0,540913664.0,321347584.0,706613248.0,2182832128.0,9640.0,4510.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
4.010,1.504,94.486,0.0,0.0,0.0,540807168.0,321347584.0,706846720.0,2182705152.0,5405.0,2454.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
4.750,1.500,93.0,0.750,0.0,0.0,541114368.0,321355776.0,705261568.0,2183974912.0,7616.0,3282.0,0.0,9.0,787.0,19.0,7.0,0.0,0.0
5.013,1.754,92.732,0.501,0.0,0.0,541229056.0,321363968.0,706662400.0,2182451200.0,6923.0,3186.0,0.0,3.0,788.0,19.0,8.0,0.0,0.0
5.250,1.750,92.250,0.750,0.0,0.0,541208576.0,321372160.0,706674688.0,2182451200.0,6790.0,3048.0,0.0,2.0,788.0,19.0,8.0,0.0,0.0
4.523,1.256,94.221,0.0,0.0,0.0,541319168.0,321372160.0,705294336.0,2183720960.0,6933.0,3048.0,0.0,0.0,788.0,19.0,8.0,0.0,0.0
5.263,1.504,93.233,0.0,0.0,0.0,541200384.0,321372160.0,705286144.0,2183847936.0,5987.0,2532.0,0.0,0.0,788.0,19.0,8.0,0.0,0.0
5.764,1.504,91.980,0.752,0.0,0.0,541327360.0,321380352.0,705277952.0,2183720960.0,6768.0,2982.0,0.0,9.0,788.0,19.0,8.0,0.0,0.0
4.762,1.754,93.484,0.0,0.0,0.0,541315072.0,321380352.0,705290240.0,2183720960.0,7637.0,3030.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
4.750,1.500,93.0,0.750,0.0,0.0,541315072.0,321388544.0,705282048.0,2183720960.0,6566.0,3072.0,0.0,3.0,787.0,19.0,7.0,0.0,0.0
5.013,1.504,93.484,0.0,0.0,0.0,540717056.0,321388544.0,706641920.0,2182959104.0,6981.0,2770.0,0.0,0.0,785.0,17.0,7.0,0.0,0.0
7.500,2.0,90.500,0.0,0.0,0.0,541024256.0,321388544.0,706842624.0,2182451200.0,6602.0,2770.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
5.0,1.500,92.750,0.750,0.0,0.0,539578368.0,321396736.0,705486848.0,2185244672.0,6736.0,2874.0,0.0,12.0,787.0,19.0,7.0,0.0,0.0
5.263,1.504,93.233,0.0,0.0,0.0,539496448.0,321396736.0,705441792.0,2185371648.0,5927.0,2652.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
5.750,1.500,92.750,0.0,0.0,0.0,539475968.0,321396736.0,705335296.0,2185498624.0,6425.0,2622.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
4.511,1.253,93.484,0.752,0.0,0.0,539500544.0,321404928.0,705429504.0,2185371648.0,4990.0,2070.0,0.0,3.0,787.0,19.0,7.0,0.0,0.0
8.271,1.754,89.975,0.0,0.0,0.0,537718784.0,321404928.0,705433600.0,2187149312.0,6182.0,2610.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
5.500,1.500,92.250,0.750,0.0,0.0,537829376.0,321413120.0,705314816.0,2187149312.0,6689.0,2874.0,0.0,10.0,787.0,19.0,7.0,0.0,0.0
5.0,1.750,93.250,0.0,0.0,0.0,537817088.0,321413120.0,705327104.0,2187149312.0,6495.0,2952.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
5.263,1.504,92.481,0.752,0.0,0.0,537817088.0,321421312.0,705318912.0,2187149312.0,5857.0,2574.0,0.0,3.0,787.0,19.0,7.0,0.0,0.0
5.514,1.504,92.982,0.0,0.0,0.0,535183360.0,321421312.0,706682880.0,2188419072.0,9501.0,4324.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
7.0,2.0,90.500,0.250,0.0,0.250,535097344.0,321429504.0,706887680.0,2188292096.0,6624.0,3162.0,0.0,3.0,787.0,19.0,7.0,0.0,0.0
5.250,1.750,92.0,1.0,0.0,0.0,535658496.0,321437696.0,705302528.0,2189307904.0,6882.0,3162.0,0.0,9.0,787.0,19.0,7.0,0.0,0.0
5.500,1.750,92.750,0.0,0.0,0.0,535736320.0,321437696.0,705351680.0,2189180928.0,6945.0,2850.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
4.774,1.256,93.970,0.0,0.0,0.0,535744512.0,321437696.0,705327104.0,2189197312.0,6812.0,2940.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
4.988,1.746,93.267,0.0,0.0,0.0,535040000.0,321437696.0,706666496.0,2188562432.0,6533.0,2952.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
5.764,1.754,92.481,0.0,0.0,0.0,535019520.0,321437696.0,706686976.0,2188562432.0,7650.0,3246.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
5.250,1.500,91.750,1.500,0.0,0.0,535601152.0,321454080.0,705327104.0,2189324288.0,6325.0,2730.0,0.0,11.0,787.0,19.0,7.0,0.0,0.0
5.250,1.500,93.250,0.0,0.0,0.0,535732224.0,321454080.0,705323008.0,2189197312.0,6247.0,2730.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
5.250,1.500,93.250,0.0,0.0,0.0,535728128.0,321454080.0,705327104.0,2189197312.0,6200.0,2598.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
5.514,1.754,92.732,0.0,0.0,0.0,535011328.0,321454080.0,706678784.0,2188562432.0,8637.0,3994.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
5.276,1.508,93.216,0.0,0.0,0.0,535060480.0,321454080.0,706883584.0,2188308480.0,7005.0,3316.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
4.500,1.750,93.750,0.0,0.0,0.0,535404544.0,321454080.0,706666496.0,2188181504.0,6408.0,2796.0,0.0,1.0,787.0,19.0,7.0,0.0,0.0
4.786,1.511,91.940,1.763,0.0,0.0,535863296.0,321470464.0,705302528.0,2189070336.0,6985.0,3402.0,0.0,9.0,787.0,19.0,7.0,0.0,0.0
5.013,1.754,93.233,0.0,0.0,0.0,535252992.0,321470464.0,706674688.0,2188308480.0,5993.0,2796.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
4.750,1.750,93.500,0.0,0.0,0.0,535285760.0,321470464.0,706641920.0,2188308480.0,6342.0,2796.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
6.015,1.504,92.481,0.0,0.0,0.0,535158784.0,321470464.0,706641920.0,2188435456.0,7383.0,3246.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
6.750,2.0,91.250,0.0,0.0,0.0,536788992.0,321470464.0,706711552.0,2186735616.0,6406.0,2874.0,0.0,3.0,787.0,19.0,7.0,0.0,0.0
4.762,1.754,92.982,0.501,0.0,0.0,536604672.0,321478656.0,705363968.0,2188259328.0,7858.0,3266.0,0.0,9.0,787.0,19.0,7.0,0.0,0.0
4.762,1.754,93.233,0.251,0.0,0.0,536666112.0,321486848.0,706691072.0,2186862592.0,7265.0,3036.0,0.0,2.0,787.0,19.0,7.0,0.0,0.0
4.500,1.750,93.750,0.0,0.0,0.0,536698880.0,321486848.0,706658304.0,2186862592.0,9327.0,4456.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
4.762,2.005,93.233,0.0,0.0,0.0,536662016.0,321486848.0,706899968.0,2186657792.0,8881.0,3960.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
5.250,1.750,93.0,0.0,0.0,0.0,536965120.0,321486848.0,705327104.0,2187927552.0,7921.0,3588.0,0.0,3.0,787.0,19.0,7.0,0.0,0.0
5.263,1.754,92.732,0.251,0.0,0.0,536944640.0,321495040.0,705339392.0,2187927552.0,8399.0,3864.0,0.0,3.0,787.0,19.0,7.0,0.0,0.0
5.764,1.754,92.481,0.0,0.0,0.0,536829952.0,321495040.0,705327104.0,2188054528.0,8472.0,3774.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
5.250,1.500,92.750,0.500,0.0,0.0,536821760.0,321503232.0,705327104.0,2188054528.0,7112.0,3228.0,0.0,2.0,787.0,19.0,7.0,0.0,0.0
5.025,1.759,93.216,0.0,0.0,0.0,536817664.0,321503232.0,705331200.0,2188054528.0,7983.0,3798.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
5.025,2.010,92.965,0.0,0.0,0.0,536350720.0,321503232.0,706686976.0,2187165696.0,7794.0,3450.0,0.0,7.0,787.0,19.0,7.0,0.0,0.0
5.736,1.995,91.771,0.499,0.0,0.0,536453120.0,321511424.0,706703360.0,2187038720.0,7808.0,3120.0,0.0,7.0,787.0,19.0,7.0,0.0,0.0
4.500,1.750,93.750,0.0,0.0,0.0,536461312.0,321511424.0,706711552.0,2187022336.0,7817.0,2874.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
5.750,1.750,92.500,0.0,0.0,0.0,536289280.0,321511424.0,706883584.0,2187022336.0,15500.0,4239.0,0.0,0.0,786.0,18.0,7.0,0.0,0.0
5.528,1.759,91.960,0.754,0.0,0.0,536391680.0,321519616.0,706899968.0,2186895360.0,17484.0,3720.0,0.0,2.0,787.0,19.0,7.0,0.0,0.0
7.750,2.500,88.750,0.750,0.0,0.250,537206784.0,321527808.0,705523712.0,2187448320.0,14410.0,4284.0,0.0,4.0,787.0,19.0,7.0,0.0,0.0
5.750,2.250,91.750,0.250,0.0,0.0,537137152.0,321536000.0,705314816.0,2187718656.0,12166.0,3984.0,0.0,5.0,787.0,19.0,7.0,0.0,0.0
6.767,1.754,91.479,0.0,0.0,0.0,537206784.0,321536000.0,705339392.0,2187624448.0,7963.0,3756.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
5.276,1.759,92.965,0.0,0.0,0.0,537202688.0,321536000.0,705343488.0,2187624448.0,8072.0,3786.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
5.779,2.010,92.211,0.0,0.0,0.0,537198592.0,321536000.0,705347584.0,2187624448.0,8851.0,3984.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
6.266,2.005,90.977,0.752,0.0,0.0,537186304.0,321544192.0,705351680.0,2187624448.0,8886.0,4272.0,0.0,4.0,787.0,19.0,7.0,0.0,0.0
6.281,1.508,91.206,1.005,0.0,0.0,536707072.0,321552384.0,706711552.0,2186735616.0,8581.0,3864.0,0.0,4.0,787.0,19.0,7.0,0.0,0.0
6.533,1.508,91.960,0.0,0.0,0.0,536612864.0,321552384.0,706789376.0,2186752000.0,8377.0,3576.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
5.250,2.250,92.500,0.0,0.0,0.0,536506368.0,321552384.0,706768896.0,2186878976.0,10425.0,4960.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
4.786,1.511,93.703,0.0,0.0,0.0,536633344.0,321552384.0,706895872.0,2186625024.0,7723.0,3642.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
5.486,1.995,91.771,0.748,0.0,0.0,537333760.0,321560576.0,705298432.0,2187513856.0,8699.0,3942.0,0.0,4.0,787.0,19.0,7.0,0.0,0.0
5.276,1.759,92.211,0.754,0.0,0.0,537411584.0,321568768.0,705339392.0,2187386880.0,9023.0,3942.0,0.0,9.0,787.0,19.0,7.0,0.0,0.0
5.276,1.508,92.211,1.005,0.0,0.0,537280512.0,321576960.0,705335296.0,2187513856.0,8621.0,3720.0,0.0,2.0,787.0,19.0,7.0,0.0,0.0
6.0,2.0,92.0,0.0,0.0,0.0,537272320.0,321576960.0,705343488.0,2187513856.0,8658.0,3978.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
5.250,2.250,92.500,0.0,0.0,0.0,537391104.0,321576960.0,705351680.0,2187386880.0,8867.0,3954.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
6.784,2.010,91.206,0.0,0.0,0.0,537927680.0,321576960.0,705355776.0,2186846208.0,9167.0,3954.0,0.0,1.0,787.0,19.0,7.0,0.0,0.0
5.736,1.496,91.521,1.247,0.0,0.0,537792512.0,321593344.0,705458176.0,2186862592.0,9448.0,3798.0,0.0,8.0,787.0,19.0,7.0,0.0,0.0
6.266,2.005,91.729,0.0,0.0,0.0,537563136.0,321593344.0,706576384.0,2185973760.0,8674.0,4272.0,0.0,0.0,787.0,19.0,7.0,0.0,0.0
5.514,1.504,92.982,0.0,0.0,0.0,537432064.0,321593344.0,706707456.0,2185973760.0,7005.0,2796.0,0.0,0.0,782.0,14.0,7.0,0.0,0.0
4.500,1.250,94.250,0.0,0.0,0.0,537792512.0,321593344.0,705392640.0,2186928128.0,1499.0,0.0,0.0,0.0,782.0,14.0,7.0,0.0,0.0
3.500,1.250,95.250,0.0,0.0,0.0,537862144.0,321593344.0,703799296.0,2188451840.0,1334.0,0.0,0.0,3.0,782.0,14.0,7.0,0.0,0.0
3.759,1.754,93.734,0.752,0.0,0.0,537923584.0,321601536.0,703729664.0,2188451840.0,900.0,0.0,0.0,6.0,782.0,14.0,7.0,0.0,0.0
3.741,1.496,93.766,0.998,0.0,0.0,537907200.0,321609728.0,703737856.0,2188451840.0,1559.0,0.0,0.0,2.0,782.0,14.0,7.0,0.0,0.0
4.010,1.504,94.486,0.0,0.0,0.0,534724608.0,321609728.0,706666496.0,2188705792.0,840.0,0.0,0.0,0.0,778.0,10.0,7.0,0.0,0.0
4.511,2.005,93.484,0.0,0.0,0.0,534851584.0,321609728.0,706912256.0,2188333056.0,1083.0,0.0,0.0,0.0,778.0,10.0,7.0,0.0,0.0
